# energy dos(up) dos(down)
-4.875529999999999831e+01 4.009228262067718600e-08 -4.009228262067718600e-08
-4.871699999999999875e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.867869999999999209e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.864049999999999585e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.860219999999999629e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.856389999999999674e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.852559999999999718e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.848729999999999762e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.844899999999999807e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.841069999999999851e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.837249999999999517e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.833419999999999561e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.829589999999999606e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.825759999999999650e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.821929999999999694e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.818099999999999739e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.814269999999999783e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.810449999999999449e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.806619999999999493e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.802789999999999537e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.798959999999999582e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.795129999999999626e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.791299999999999670e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.787469999999999715e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.783649999999999380e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.779819999999999425e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.775989999999999469e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.772159999999999513e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.768329999999999558e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.764499999999999602e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.760669999999999646e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.756849999999999312e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.753019999999999357e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.749189999999999401e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.745359999999999445e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.741529999999999490e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.737699999999999534e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.733869999999999578e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.730049999999999244e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.726219999999999288e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.722389999999999333e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.718559999999999377e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.714729999999999421e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.710899999999999466e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.707069999999999510e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.703249999999999886e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.699419999999999220e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.695589999999999264e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.691759999999999309e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.687929999999999353e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.684099999999999397e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.680269999999999442e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.676449999999999818e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.672619999999999862e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.668789999999999196e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.664959999999999241e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.661129999999999285e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.657299999999999329e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.653469999999999374e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.649649999999999750e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.645819999999999794e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.641989999999999839e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.638159999999999883e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.634329999999999217e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.630499999999999261e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.626669999999999305e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.622849999999999682e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.619019999999999726e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.615189999999999770e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.611359999999999815e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.607529999999999859e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.603699999999999193e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.599869999999999237e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.596049999999999613e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.592219999999999658e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.588389999999999702e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.584559999999999746e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.580729999999999791e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.576899999999999835e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.573069999999999879e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.569249999999999545e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.565419999999999590e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.561589999999999634e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.557759999999999678e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.553929999999999723e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.550099999999999767e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.546269999999999811e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.542449999999999477e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.538619999999999521e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.534789999999999566e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.530959999999999610e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.527129999999999654e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.523299999999999699e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.519469999999999743e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.515649999999999409e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.511819999999999453e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.507989999999999498e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.504159999999999542e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.500329999999999586e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.496499999999999631e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.492669999999999675e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.488839999999999719e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.485019999999999385e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.481189999999999429e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.477359999999999474e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.473529999999999518e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.469699999999999562e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.465869999999999607e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.462039999999999651e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.458219999999999317e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.454389999999999361e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.450559999999999405e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.446729999999999450e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.442899999999999494e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.439069999999999538e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.435239999999999583e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.431419999999999249e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.427589999999999293e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.423759999999999337e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.419929999999999382e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.416099999999999426e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.412269999999999470e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.408439999999999515e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.404619999999999891e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.400789999999999225e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.396959999999999269e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.393129999999999313e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.389299999999999358e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.385469999999999402e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.381639999999999446e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.377819999999999823e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.373989999999999867e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.370159999999999201e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.366329999999999245e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.362499999999999289e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.358669999999999334e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.354839999999999378e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.351019999999999754e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.347189999999999799e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.343359999999999843e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.339529999999999887e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.335699999999999221e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.331869999999999266e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.328039999999999310e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.324219999999999686e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.320389999999999731e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.316559999999999775e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.312729999999999819e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.308899999999999864e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.305069999999999197e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.301239999999999242e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.297419999999999618e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.293589999999999662e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.289759999999999707e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.285929999999999751e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.282099999999999795e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.278269999999999840e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.274439999999999884e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.270619999999999550e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.266789999999999594e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.262959999999999638e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.259129999999999683e+01 1.403229891723701378e-07 -1.202768478620315315e-07
-4.255299999999999727e+01 9.260121413961086922e-06 -8.919507850458950612e-06
-4.251469999999999771e+01 2.609267569788670965e-04 -2.568796371745200738e-04
-4.247639999999999816e+01 3.914256406511165513e-03 -3.879475751975931461e-03
-4.243819999999999482e+01 3.684948857875811751e-02 -3.661964692319641390e-02
-4.239989999999999526e+01 2.356127264846241409e-01 -2.344800057104915736e-01
-4.236159999999999570e+01 1.047675681370201062e+00 -1.043805541705360884e+00
-4.232329999999999615e+01 3.267133329480967241e+00 -3.258467187861972203e+00
-4.228499999999999659e+01 7.212495257642325797e+00 -7.200572309840926444e+00
-4.224669999999999703e+01 1.148204924500737967e+01 -1.147362092350229190e+01
-4.220839999999999748e+01 1.379038422041885426e+01 -1.379030793434642632e+01
-4.217019999999999413e+01 1.398524160092804536e+01 -1.398934584846127649e+01
-4.213189999999999458e+01 1.464890178139011212e+01 -1.464927983716993687e+01
-4.209359999999999502e+01 1.768406195300455863e+01 -1.767926202119372192e+01
-4.205529999999999546e+01 2.131782632348968320e+01 -2.131447664288169364e+01
-4.201699999999999591e+01 2.144781022689276995e+01 -2.145268592545489739e+01
-4.197869999999999635e+01 1.641382462700207157e+01 -1.642564209463291292e+01
-4.194039999999999679e+01 9.178052220317276522e+00 -9.189594780385110795e+00
-4.190219999999999345e+01 3.678197874607512574e+00 -3.684900574948238194e+00
-4.186389999999999390e+01 1.044935081787105258e+00 -1.047461406258029415e+00
-4.182559999999999434e+01 2.087358611504517014e-01 -2.093774953723165078e-01
-4.178729999999999478e+01 2.897770300565735355e-02 -2.908980864457447538e-02
-4.174899999999999523e+01 2.694890878551721089e-03 -2.708254519904656002e-03
-4.171069999999999567e+01 1.510935610725763507e-04 -1.520955264605460423e-04
-4.167239999999999611e+01 4.189301856313525667e-06 -4.229394138934202191e-06
-4.163419999999999277e+01 4.009228262067718600e-08 -4.009228262067718600e-08
-4.159589999999999321e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.155759999999999366e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.151929999999999410e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.148099999999999454e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.144269999999999499e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.140439999999999543e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.136619999999999209e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.132789999999999253e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.128959999999999297e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.125129999999999342e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.121299999999999386e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.117469999999999430e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.113639999999999475e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.109819999999999851e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.105989999999999185e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.102159999999999229e+01 1.002307065516929650e-07 -1.002307065516929650e-07
-4.098329999999999274e+01 6.614372438543633274e-06 -6.654464721164310645e-06
-4.094499999999999318e+01 1.878797155831804738e-04 -1.891222346668742127e-04
-4.090669999999999362e+01 2.844436374567879851e-03 -2.861366179008771951e-03
-4.086839999999999407e+01 2.706336884247351540e-02 -2.720259498964886294e-02
-4.083019999999999783e+01 1.755297982084118580e-01 -1.762792118151708942e-01
-4.079189999999999827e+01 7.977973051531792592e-01 -8.004753524530425768e-01
-4.075359999999999872e+01 2.582543908742788386e+00 -2.588904074767492958e+00
-4.071529999999999205e+01 6.099739420372021215e+00 -6.109814237064365550e+00
-4.067699999999999250e+01 1.097317755786625604e+01 -1.098417308186038710e+01
-4.063869999999999294e+01 1.609684175242477266e+01 -1.610618225877511378e+01
-4.060039999999999338e+01 2.077976258964096345e+01 -2.078692063185405914e+01
-4.056209999999999383e+01 2.443875481243303582e+01 -2.444186383822924569e+01
-4.052389999999999759e+01 2.541163989734678808e+01 -2.540706479494371095e+01
-4.048559999999999803e+01 2.204409766996059261e+01 -2.203179353146120434e+01
-4.044729999999999848e+01 1.515549324959265576e+01 -1.514088555334204855e+01
-4.040899999999999892e+01 7.950163924602820842e+00 -7.939200258750215511e+00
-4.037069999999999226e+01 3.095824683748969353e+00 -3.090255899280397234e+00
