# energy dos(up) dos(down)
-5.002249999999999375e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.998239999999999839e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.994239999999999213e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.990229999999999677e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.986229999999999052e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.982219999999999516e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.978220000000000312e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.974209999999999354e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.970210000000000150e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.966199999999999193e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.962199999999999989e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.958190000000000452e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.954179999999999495e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.950180000000000291e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.946169999999999334e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.942170000000000130e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.938159999999999172e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.934159999999999968e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.930150000000000432e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.926149999999999807e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.922140000000000271e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.918139999999999645e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.914130000000000109e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.910129999999999484e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.906119999999999948e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.902119999999999322e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.898109999999999786e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.894100000000000250e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.890099999999999625e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.886090000000000089e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.882089999999999463e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.878079999999999927e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.874079999999999302e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.870069999999999766e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.866069999999999141e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.862059999999999604e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.858060000000000400e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.854049999999999443e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.850050000000000239e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.846039999999999281e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.842029999999999745e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.838029999999999120e+01 1.154252262158527036e-07 -1.154252262158527036e-07
-4.834019999999999584e+01 1.017291691509354472e-05 -1.023587612939309764e-05
-4.830020000000000380e+01 3.489769568498798480e-04 -3.509676710863347663e-04
-4.826009999999999422e+01 6.198025903160569137e-03 -6.226252597500306005e-03
-4.822010000000000218e+01 6.771192336738013351e-02 -6.794617494929308665e-02
-4.817999999999999261e+01 4.878503649286276556e-01 -4.890230415020462296e-01
-4.814000000000000057e+01 2.353422752818975727e+00 -2.356802113828608825e+00
-4.809989999999999100e+01 7.618755055539706333e+00 -7.623507371233452012e+00
-4.805989999999999895e+01 1.656217066653785963e+01 -1.656254097122141644e+01
-4.801980000000000359e+01 2.417613282979240097e+01 -2.416836095689924235e+01
-4.797979999999999734e+01 2.368981591931969888e+01 -2.368101838342579768e+01
-4.793970000000000198e+01 1.557111348757689484e+01 -1.556960254105604236e+01
-4.789969999999999573e+01 6.857312729673563645e+00 -6.860908438527404840e+00
-4.785960000000000036e+01 2.020774781872739734e+00 -2.023815539422929799e+00
-4.781949999999999079e+01 3.977783578263031083e-01 -3.989129459679380263e-01
-4.777949999999999875e+01 5.211478381193237336e-02 -5.235278266037099448e-02
-4.773940000000000339e+01 4.455430676556123432e-03 -4.485279641841114981e-03
-4.769939999999999714e+01 2.278667822976462214e-04 -2.300563683433223090e-04
-4.765930000000000177e+01 5.705806916189436973e-06 -5.779259332872252667e-06
-4.761929999999999552e+01 5.246601191629667924e-08 -5.246601191629667924e-08
-4.757920000000000016e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.753919999999999391e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.749909999999999854e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.745909999999999229e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.741899999999999693e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.737899999999999068e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.733889999999999532e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.729879999999999995e+01 1.049320238325933684e-08 -1.049320238325933684e-08
-4.725879999999999370e+01 7.340251307674251696e-07 -8.599435593665371521e-07
-4.721869999999999834e+01 2.601450205200023203e-05 -3.069897508458841362e-05
-4.717869999999999209e+01 4.970444883653956291e-04 -5.776093003126826862e-04
-4.713859999999999673e+01 5.906170883892732960e-03 -6.744060478906638810e-03
-4.709860000000000468e+01 4.692316765016361912e-02 -5.262542847286310471e-02
-4.705849999999999511e+01 2.556158280643832104e-01 -2.814968980551650901e-01
-4.701850000000000307e+01 9.677012962254609718e-01 -1.045333310348025790e+00
-4.697839999999999350e+01 2.581098990138992466e+00 -2.728202212702739438e+00
-4.693840000000000146e+01 4.939443811106256632e+00 -5.090123971538165648e+00
-4.689829999999999188e+01 6.989019050021431312e+00 -7.004294929793756452e+00
-4.685829999999999984e+01 7.744133076803938032e+00 -7.582543790897149805e+00
-4.681820000000000448e+01 7.408803373064185571e+00 -7.210139734039634263e+00
-4.677809999999999491e+01 6.714322276041277959e+00 -6.618849375268662349e+00
-4.673810000000000286e+01 5.757467189047375200e+00 -5.769478967864875685e+00
-4.669799999999999329e+01 4.682558765558720637e+00 -4.757554292286728881e+00
-4.665800000000000125e+01 4.740382257927942433e+00 -4.854719717455234118e+00
-4.661789999999999168e+01 6.963019566101667834e+00 -7.056657348826588461e+00
-4.657789999999999964e+01 1.000548811470168786e+01 -9.985468703608454177e+00
-4.653780000000000427e+01 1.106914268004919499e+01 -1.093825526445753127e+01
-4.649779999999999802e+01 9.142382002644893646e+00 -9.016413392597993237e+00
-4.645770000000000266e+01 5.743109052988345731e+00 -5.701007900782580684e+00
-4.641769999999999641e+01 2.770472319445613341e+00 -2.787569779239773116e+00
-4.637760000000000105e+01 1.010417407383848998e+00 -1.034508573625571692e+00
-4.633759999999999479e+01 2.698282288232777271e-01 -2.814532252396574896e-01
-4.629749999999999943e+01 5.111798861945493488e-02 -5.434098232759806968e-02
-4.625749999999999318e+01 7.906545107921502530e-03 -8.818888277093744205e-03
-4.621739999999999782e+01 1.591989516771906074e-02 -1.916355021648737805e-02
-4.617730000000000246e+01 1.240072656771400578e-01 -1.414945106576546707e-01
-4.613729999999999620e+01 6.717567403534354664e-01 -7.304165856239370758e-01
-4.609720000000000084e+01 2.458600880008952938e+00 -2.570140261996746389e+00
-4.605719999999999459e+01 6.112197570613577824e+00 -6.202461112814177113e+00
-4.601709999999999923e+01 1.039189143252339420e+01 -1.034129959924457509e+01
-4.597709999999999297e+01 1.224655884722204746e+01 -1.207300498410845258e+01
-4.593699999999999761e+01 1.049321575270275986e+01 -1.034141754446820372e+01
-4.589699999999999136e+01 7.942947710014666818e+00 -7.859551626068887131e+00
-4.585689999999999600e+01 7.853430725843605131e+00 -7.776436932711824568e+00
-4.581690000000000396e+01 9.884587496361216807e+00 -9.808102401898317169e+00
-4.577679999999999438e+01 1.134722609940344995e+01 -1.131457827123007576e+01
-4.573680000000000234e+01 1.140557765191712747e+01 -1.140528498975465865e+01
-4.569669999999999277e+01 1.165646416870458069e+01 -1.166376029831339700e+01
-4.565659999999999741e+01 1.272593129327190198e+01 -1.277613960391317960e+01
-4.561659999999999116e+01 1.312409734914671056e+01 -1.322867310645361449e+01
-4.557649999999999579e+01 1.197992921366379626e+01 -1.206169682995776782e+01
-4.553650000000000375e+01 1.054052011381791054e+01 -1.054358650382153328e+01
-4.549639999999999418e+01 1.011595887089041845e+01 -1.008908316119850568e+01
-4.545640000000000214e+01 1.032423044645472743e+01 -1.034055393717659577e+01
-4.541629999999999256e+01 9.994737336709281550e+00 -1.005078543077807218e+01
-4.537630000000000052e+01 8.406824455834856380e+00 -8.452355559166246479e+00
-4.533619999999999095e+01 5.688960839937835523e+00 -5.707161266357549501e+00
-4.529619999999999891e+01 2.882362134812521681e+00 -2.887514909782403549e+00
-4.525610000000000355e+01 1.037695346730688417e+00 -1.039796441991001075e+00
-4.521609999999999729e+01 2.573219570699976089e-01 -2.582504546593095696e-01
-4.517600000000000193e+01 4.317759382789936040e-02 -4.344116703781050054e-02
-4.513599999999999568e+01 4.828756679074050484e-03 -4.874566622151857258e-03
-4.509590000000000032e+01 3.451682370685224999e-04 -3.502053035579892094e-04
-4.505579999999999075e+01 1.370413575764465455e-05 -1.402892599546496689e-05
-4.501579999999999870e+01 2.203572500484460488e-07 -2.308504524317054072e-07
-4.497570000000000334e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.493569999999999709e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.489560000000000173e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.485559999999999548e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.481550000000000011e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.477549999999999386e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.473539999999999850e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.469539999999999225e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.465529999999999688e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.461529999999999063e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.457519999999999527e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.453509999999999991e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.449509999999999366e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.445499999999999829e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.441499999999999204e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.437489999999999668e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.433490000000000464e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.429479999999999507e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.425480000000000302e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.421469999999999345e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.417470000000000141e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.413459999999999184e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.409459999999999980e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.405450000000000443e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.401449999999999818e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.397440000000000282e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.393429999999999325e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.389430000000000121e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.385419999999999163e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.381419999999999959e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.377410000000000423e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.373409999999999798e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.369400000000000261e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.365399999999999636e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.361390000000000100e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.357389999999999475e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.353379999999999939e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.349379999999999313e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.345369999999999777e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.341360000000000241e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.337359999999999616e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.333350000000000080e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.329349999999999454e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.325339999999999918e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.321339999999999293e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.317329999999999757e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.313329999999999131e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.309319999999999595e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.305320000000000391e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.301309999999999434e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.297310000000000230e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.293299999999999272e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.289289999999999736e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.285289999999999111e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.281279999999999575e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.277280000000000371e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.273269999999999413e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.269270000000000209e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.265259999999999252e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.261260000000000048e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.257249999999999091e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.253249999999999886e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.249240000000000350e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.245239999999999725e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.241230000000000189e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.237229999999999563e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.233220000000000027e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.229209999999999070e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.225209999999999866e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.221200000000000330e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.217199999999999704e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.213190000000000168e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.209189999999999543e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.205180000000000007e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.201179999999999382e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.197169999999999845e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.193169999999999220e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.189159999999999684e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.185159999999999059e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.181149999999999523e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.177139999999999986e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.173139999999999361e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.169129999999999825e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.165129999999999200e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.161119999999999663e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.157120000000000459e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.153109999999999502e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.149110000000000298e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.145099999999999341e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.141100000000000136e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.137089999999999179e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.133089999999999975e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.129080000000000439e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.125079999999999814e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.121070000000000277e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.117059999999999320e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.113060000000000116e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.109049999999999159e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.105049999999999955e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.101040000000000418e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.097039999999999793e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.093030000000000257e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.089029999999999632e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.085020000000000095e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.081019999999999470e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.077009999999999934e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.073009999999999309e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.068999999999999773e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.064990000000000236e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.060989999999999611e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.056980000000000075e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.052979999999999450e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.048969999999999914e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.044969999999999288e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.040959999999999752e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.036959999999999127e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.032949999999999591e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.028950000000000387e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.024939999999999429e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.020940000000000225e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.016929999999999268e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.012919999999999732e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.008919999999999106e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.004909999999999570e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.000910000000000366e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.996899999999999409e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.992900000000000205e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.988889999999999247e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.984890000000000043e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.980879999999999086e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.976879999999999882e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.972870000000000346e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.968869999999999720e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.964860000000000184e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.960859999999999559e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.956850000000000023e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.952839999999999065e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.948839999999999861e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.944830000000000325e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.940829999999999700e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.936820000000000164e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.932819999999999538e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.928810000000000002e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.924809999999999377e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.920799999999999841e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.916799999999999216e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.912789999999999679e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.908789999999999054e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.904779999999999518e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.900769999999999982e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.896770000000000067e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.892759999999999820e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.888760000000000616e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-3.884749999999999659e+01 0.000000000000000000e+00 -0.000000000000000000e+00
